ResponseID,EmpID,SurveyWaveID,SurveyLaunchDate,SurveyDate,EngagementScore,SatisfactionScore,WorkLifeBalanceScore
RESP-000386,3464,2004-H2,2004-09-01,2004-09-06,3,4,3
RESP-000387,2622,2004-H2,2004-09-01,2004-09-02,4,4,3
RESP-000388,1208,2004-H2,2004-09-01,2004-09-12,4,4,5
RESP-000389,1756,2004-H2,2004-09-01,2004-09-11,3,4,5
RESP-000390,3417,2004-H2,2004-09-01,2004-09-07,3,4,4
RESP-000391,3382,2004-H2,2004-09-01,2004-09-06,4,5,3
RESP-000392,3935,2004-H2,2004-09-01,2004-09-06,4,4,4
RESP-000393,1010,2004-H2,2004-09-01,2004-09-12,3,3,4
RESP-000394,1983,2004-H2,2004-09-01,2004-09-05,4,4,3
RESP-000395,3234,2004-H2,2004-09-01,2004-09-13,4,4,4
RESP-000396,2117,2004-H2,2004-09-01,2004-09-02,4,5,4
RESP-000397,3078,2004-H2,2004-09-01,2004-09-05,4,4,4
RESP-000398,1247,2004-H2,2004-09-01,2004-09-09,4,5,4
RESP-000399,2732,2004-H2,2004-09-01,2004-09-10,3,4,4
RESP-000400,2987,2004-H2,2004-09-01,2004-09-07,5,5,4
RESP-000401,3099,2004-H2,2004-09-01,2004-09-09,5,4,5
RESP-000402,3883,2004-H2,2004-09-01,2004-09-05,4,4,4
RESP-000403,1184,2004-H2,2004-09-01,2004-09-09,4,4,4
RESP-000404,3374,2004-H2,2004-09-01,2004-09-06,4,3,3
RESP-000405,2437,2004-H2,2004-09-01,2004-09-12,4,4,3
RESP-000406,1404,2004-H2,2004-09-01,2004-09-10,4,4,4
RESP-000407,2351,2004-H2,2004-09-01,2004-09-05,3,2,3
RESP-000408,2968,2004-H2,2004-09-01,2004-09-04,4,4,4
RESP-000409,2826,2004-H2,2004-09-01,2004-09-11,4,5,3
RESP-000410,3389,2004-H2,2004-09-01,2004-09-01,4,5,4
RESP-000411,3862,2004-H2,2004-09-01,2004-09-11,3,3,3
RESP-000412,2588,2004-H2,2004-09-01,2004-09-03,4,4,3
RESP-000413,3764,2004-H2,2004-09-01,2004-09-02,3,3,3
RESP-000414,2801,2004-H2,2004-09-01,2004-09-03,4,4,4
RESP-000415,2944,2004-H2,2004-09-01,2004-09-02,3,4,4
RESP-000416,1529,2004-H2,2004-09-01,2004-09-06,3,4,3
RESP-000417,3694,2004-H2,2004-09-01,2004-09-11,3,4,4
RESP-000418,2745,2004-H2,2004-09-01,2004-09-13,4,4,5
RESP-000419,3790,2004-H2,2004-09-01,2004-09-08,4,4,4
RESP-000420,3325,2004-H2,2004-09-01,2004-09-11,3,3,5
RESP-000421,1493,2004-H2,2004-09-01,2004-09-12,4,4,3
RESP-000422,3972,2004-H2,2004-09-01,2004-09-13,4,4,3
RESP-000423,1837,2004-H2,2004-09-01,2004-09-03,4,4,3
RESP-000424,2506,2004-H2,2004-09-01,2004-09-07,3,4,3
RESP-000425,3083,2004-H2,2004-09-01,2004-09-06,4,4,3
RESP-000426,3857,2004-H2,2004-09-01,2004-09-10,4,3,4
RESP-000427,3928,2004-H2,2004-09-01,2004-09-06,4,4,4
RESP-000428,3724,2004-H2,2004-09-01,2004-09-04,4,4,3
RESP-000429,1455,2004-H2,2004-09-01,2004-09-13,3,4,3
RESP-000430,2144,2004-H2,2004-09-01,2004-09-05,4,4,4
RESP-000431,3272,2004-H2,2004-09-01,2004-09-06,4,5,4
RESP-000432,3757,2004-H2,2004-09-01,2004-09-14,4,4,3
RESP-000433,2237,2004-H2,2004-09-01,2004-09-04,3,3,4
RESP-000434,2124,2004-H2,2004-09-01,2004-09-05,3,3,4
RESP-000435,2577,2004-H2,2004-09-01,2004-09-02,4,3,3
RESP-000436,2783,2004-H2,2004-09-01,2004-09-02,4,3,4
RESP-000437,1737,2004-H2,2004-09-01,2004-09-01,4,4,3
RESP-000438,2304,2004-H2,2004-09-01,2004-09-14,5,4,4
RESP-000439,1211,2004-H2,2004-09-01,2004-09-01,3,4,3
RESP-000440,2121,2004-H2,2004-09-01,2004-09-05,4,3,4
RESP-000441,3033,2004-H2,2004-09-01,2004-09-04,5,4,4
RESP-000442,3397,2004-H2,2004-09-01,2004-09-05,5,4,5
RESP-000443,1061,2004-H2,2004-09-01,2004-09-03,4,5,4
RESP-000444,2164,2004-H2,2004-09-01,2004-09-07,5,4,3
RESP-000445,3895,2004-H2,2004-09-01,2004-09-04,4,4,4
RESP-000446,3615,2004-H2,2004-09-01,2004-09-05,4,4,4
RESP-000447,3566,2004-H2,2004-09-01,2004-09-04,4,5,4
RESP-000448,3060,2004-H2,2004-09-01,2004-09-11,3,4,4
RESP-000449,2823,2004-H2,2004-09-01,2004-09-07,4,4,3
RESP-000450,3056,2004-H2,2004-09-01,2004-09-01,3,5,3
RESP-000451,1843,2004-H2,2004-09-01,2004-09-02,3,4,3
RESP-000452,3035,2004-H2,2004-09-01,2004-09-09,5,4,4
RESP-000453,3713,2004-H2,2004-09-01,2004-09-04,5,5,4
RESP-000454,3967,2004-H2,2004-09-01,2004-09-13,4,3,4
RESP-000455,2024,2004-H2,2004-09-01,2004-09-08,4,4,3
RESP-000456,2046,2004-H2,2004-09-01,2004-09-07,4,5,4
RESP-000457,2766,2004-H2,2004-09-01,2004-09-02,4,4,4
RESP-000458,3830,2004-H2,2004-09-01,2004-09-03,3,4,4
RESP-000459,1971,2004-H2,2004-09-01,2004-09-14,4,3,4
RESP-000460,2394,2004-H2,2004-09-01,2004-09-08,4,3,4
RESP-000461,1594,2004-H2,2004-09-01,2004-09-09,5,5,4
RESP-000462,1528,2004-H2,2004-09-01,2004-09-08,4,4,5
RESP-000463,3684,2004-H2,2004-09-01,2004-09-05,4,4,4
RESP-000464,3843,2004-H2,2004-09-01,2004-09-01,4,4,4
RESP-000465,1083,2004-H2,2004-09-01,2004-09-01,5,4,4
RESP-000466,2113,2004-H2,2004-09-01,2004-09-13,4,4,4
RESP-000467,3793,2004-H2,2004-09-01,2004-09-07,4,4,4
RESP-000468,3456,2004-H2,2004-09-01,2004-09-14,4,5,3
RESP-000469,3373,2004-H2,2004-09-01,2004-09-10,4,4,3
RESP-000470,3487,2004-H2,2004-09-01,2004-09-04,5,4,4
RESP-000471,2908,2004-H2,2004-09-01,2004-09-04,4,4,4
RESP-000472,1052,2004-H2,2004-09-01,2004-09-07,5,4,4
RESP-000473,3532,2004-H2,2004-09-01,2004-09-07,4,5,4
RESP-000474,2542,2004-H2,2004-09-01,2004-09-01,5,4,3
RESP-000475,2741,2005-H1,2005-03-01,2005-03-07,5,4,5
RESP-000476,2785,2005-H1,2005-03-01,2005-03-01,4,4,4
RESP-000477,2571,2005-H1,2005-03-01,2005-03-03,5,4,4
RESP-000478,3259,2005-H1,2005-03-01,2005-03-03,4,3,4
RESP-000479,1571,2005-H1,2005-03-01,2005-03-04,4,4,4
RESP-000480,2117,2005-H1,2005-03-01,2005-03-09,5,5,4
RESP-000481,3935,2005-H1,2005-03-01,2005-03-10,3,4,3
RESP-000482,1604,2005-H1,2005-03-01,2005-03-07,4,4,5
RESP-000483,3604,2005-H1,2005-03-01,2005-03-14,4,4,3
RESP-000484,1922,2005-H1,2005-03-01,2005-03-09,4,4,4
RESP-000485,3078,2005-H1,2005-03-01,2005-03-12,4,4,4
RESP-000486,2440,2005-H1,2005-03-01,2005-03-07,5,5,4
RESP-000487,1306,2005-H1,2005-03-01,2005-03-06,4,5,4
RESP-000488,2406,2005-H1,2005-03-01,2005-03-03,4,4,4
RESP-000489,1842,2005-H1,2005-03-01,2005-03-13,4,4,4
RESP-000490,1143,2005-H1,2005-03-01,2005-03-02,4,4,3
RESP-000491,3790,2005-H1,2005-03-01,2005-03-05,4,4,4
RESP-000492,2577,2005-H1,2005-03-01,2005-03-14,3,3,4
RESP-000493,3002,2005-H1,2005-03-01,2005-03-07,4,5,3
RESP-000494,3137,2005-H1,2005-03-01,2005-03-07,4,4,4
RESP-000495,2046,2005-H1,2005-03-01,2005-03-03,4,5,4
RESP-000496,1534,2005-H1,2005-03-01,2005-03-12,4,4,3
RESP-000497,1208,2005-H1,2005-03-01,2005-03-13,4,4,5
RESP-000498,3083,2005-H1,2005-03-01,2005-03-05,4,4,3
RESP-000499,2804,2005-H1,2005-03-01,2005-03-11,4,4,4
RESP-000500,3876,2005-H1,2005-03-01,2005-03-14,3,4,4
RESP-000501,2908,2005-H1,2005-03-01,2005-03-09,5,4,4
RESP-000502,3362,2005-H1,2005-03-01,2005-03-01,4,3,3
RESP-000503,1564,2005-H1,2005-03-01,2005-03-01,4,4,4
RESP-000504,2170,2005-H1,2005-03-01,2005-03-10,5,5,4
RESP-000505,2588,2005-H1,2005-03-01,2005-03-07,4,4,3
RESP-000506,3082,2005-H1,2005-03-01,2005-03-01,4,4,3
RESP-000507,3652,2005-H1,2005-03-01,2005-03-12,4,4,4
RESP-000508,3165,2005-H1,2005-03-01,2005-03-06,3,3,3
RESP-000509,3599,2005-H1,2005-03-01,2005-03-14,5,4,3
RESP-000510,1524,2005-H1,2005-03-01,2005-03-09,4,3,4
RESP-000511,3535,2005-H1,2005-03-01,2005-03-01,4,4,4
RESP-000512,3757,2005-H1,2005-03-01,2005-03-05,4,4,3
RESP-000513,3824,2005-H1,2005-03-01,2005-03-10,4,4,4
RESP-000514,3645,2005-H1,2005-03-01,2005-03-11,4,4,4
RESP-000515,3983,2005-H1,2005-03-01,2005-03-01,4,4,3
RESP-000516,1493,2005-H1,2005-03-01,2005-03-03,4,4,4
RESP-000517,1058,2005-H1,2005-03-01,2005-03-11,4,4,4
RESP-000518,2944,2005-H1,2005-03-01,2005-03-02,4,4,4
RESP-000519,1771,2005-H1,2005-03-01,2005-03-13,4,4,3
RESP-000520,2277,2005-H1,2005-03-01,2005-03-12,4,4,3
RESP-000521,3647,2005-H1,2005-03-01,2005-03-05,5,4,4
RESP-000522,1972,2005-H1,2005-03-01,2005-03-13,4,3,3
RESP-000523,1594,2005-H1,2005-03-01,2005-03-09,5,5,4
RESP-000524,3532,2005-H1,2005-03-01,2005-03-11,4,4,4
RESP-000525,3986,2005-H1,2005-03-01,2005-03-13,5,5,4
RESP-000526,1197,2005-H1,2005-03-01,2005-03-05,3,4,3
RESP-000527,1647,2005-H1,2005-03-01,2005-03-08,4,4,4
RESP-000528,1528,2005-H1,2005-03-01,2005-03-13,4,4,5
RESP-000529,2823,2005-H1,2005-03-01,2005-03-02,4,4,4
RESP-000530,2304,2005-H1,2005-03-01,2005-03-14,5,4,3
RESP-000531,3972,2005-H1,2005-03-01,2005-03-04,4,4,4
RESP-000532,3417,2005-H1,2005-03-01,2005-03-01,4,3,4
RESP-000533,3763,2005-H1,2005-03-01,2005-03-01,4,4,4
RESP-000534,2335,2005-H1,2005-03-01,2005-03-01,5,4,4
RESP-000535,2164,2005-H1,2005-03-01,2005-03-01,5,4,3
RESP-000536,2309,2005-H1,2005-03-01,2005-03-13,4,4,3
RESP-000537,1083,2005-H1,2005-03-01,2005-03-05,5,4,4
RESP-000538,2970,2005-H1,2005-03-01,2005-03-13,4,4,3
RESP-000539,1550,2005-H1,2005-03-01,2005-03-11,5,4,4
RESP-000540,3857,2005-H1,2005-03-01,2005-03-11,5,3,4
RESP-000541,3950,2005-H1,2005-03-01,2005-03-10,4,5,4
RESP-000542,2386,2005-H1,2005-03-01,2005-03-02,4,3,3
RESP-000543,3056,2005-H1,2005-03-01,2005-03-03,3,4,3
RESP-000544,2598,2005-H1,2005-03-01,2005-03-11,4,3,3
RESP-000545,3670,2005-H1,2005-03-01,2005-03-08,4,4,3
RESP-000546,3566,2005-H1,2005-03-01,2005-03-13,4,4,3
RESP-000547,2271,2005-H1,2005-03-01,2005-03-12,4,3,4
RESP-000548,3724,2005-H1,2005-03-01,2005-03-07,4,4,4
RESP-000549,3821,2005-H1,2005-03-01,2005-03-03,4,4,3
RESP-000550,3855,2005-H1,2005-03-01,2005-03-06,3,4,4
RESP-000551,3585,2005-H1,2005-03-01,2005-03-04,3,3,3
RESP-000552,1328,2005-H1,2005-03-01,2005-03-07,4,4,4
RESP-000553,2121,2005-H1,2005-03-01,2005-03-01,4,3,5
RESP-000554,1570,2005-H1,2005-03-01,2005-03-01,4,4,4
RESP-000555,3684,2005-H1,2005-03-01,2005-03-13,4,4,4
RESP-000556,3191,2005-H1,2005-03-01,2005-03-07,4,4,4
RESP-000557,2049,2005-H1,2005-03-01,2005-03-08,4,4,4
RESP-000558,3394,2005-H1,2005-03-01,2005-03-03,4,4,4
RESP-000559,3099,2005-H1,2005-03-01,2005-03-06,5,4,4
RESP-000560,1555,2005-H1,2005-03-01,2005-03-05,4,5,4
RESP-000561,1469,2005-H1,2005-03-01,2005-03-02,4,3,4
RESP-000562,3035,2005-H1,2005-03-01,2005-03-05,4,5,4
RESP-000563,3373,2005-H1,2005-03-01,2005-03-07,4,4,4
RESP-000564,3464,2005-H1,2005-03-01,2005-03-11,3,4,4
RESP-000565,3290,2005-H1,2005-03-01,2005-03-11,5,4,4
RESP-000566,2886,2005-H1,2005-03-01,2005-03-11,4,4,4
RESP-000567,2394,2005-H1,2005-03-01,2005-03-05,4,3,4
RESP-000568,2968,2005-H1,2005-03-01,2005-03-06,5,4,3
RESP-000569,3368,2005-H1,2005-03-01,2005-03-10,5,5,4
RESP-000570,2542,2005-H1,2005-03-01,2005-03-02,4,4,4
RESP-000571,1816,2005-H1,2005-03-01,2005-03-05,4,4,3
RESP-000572,1031,2005-H1,2005-03-01,2005-03-04,5,5,4
RESP-000573,3694,2005-H1,2005-03-01,2005-03-04,4,4,4
RESP-000574,3325,2005-H1,2005-03-01,2005-03-14,4,3,4
RESP-000575,3272,2005-H1,2005-03-01,2005-03-07,5,4,4
RESP-000576,3883,2005-H1,2005-03-01,2005-03-03,4,3,4
RESP-000577,3830,2005-H1,2005-03-01,2005-03-11,5,4,4
RESP-000578,1404,2005-H1,2005-03-01,2005-03-06,5,5,4
RESP-000579,1726,2005-H1,2005-03-01,2005-03-02,3,4,4
RESP-000580,3234,2005-H1,2005-03-01,2005-03-04,5,4,4
RESP-000581,1061,2005-H1,2005-03-01,2005-03-11,5,4,3
RESP-000582,2395,2005-H1,2005-03-01,2005-03-02,5,4,3
RESP-000583,3539,2005-H1,2005-03-01,2005-03-05,5,4,4
RESP-000584,3309,2005-H1,2005-03-01,2005-03-08,4,4,4
RESP-000585,3456,2005-H1,2005-03-01,2005-03-07,4,4,4
RESP-000586,2506,2005-H1,2005-03-01,2005-03-07,4,4,4
RESP-000587,2166,2005-H1,2005-03-01,2005-03-04,4,4,4
RESP-000588,3822,2005-H1,2005-03-01,2005-03-13,4,4,3
RESP-000589,2807,2005-H1,2005-03-01,2005-03-11,4,4,3
RESP-000590,2916,2005-H1,2005-03-01,2005-03-03,3,4,4
RESP-000591,3843,2005-H1,2005-03-01,2005-03-14,5,4,4
RESP-000592,1737,2005-H1,2005-03-01,2005-03-01,3,4,3
RESP-000593,1863,2005-H1,2005-03-01,2005-03-03,4,4,4
RESP-000594,1939,2005-H1,2005-03-01,2005-03-13,4,4,4
RESP-000595,2498,2005-H1,2005-03-01,2005-03-09,3,4,4
RESP-000596,1575,2005-H1,2005-03-01,2005-03-07,4,4,4
RESP-000597,2131,2005-H1,2005-03-01,2005-03-09,3,4,4
RESP-000598,2062,2005-H1,2005-03-01,2005-03-05,5,4,4
RESP-000599,2527,2005-H1,2005-03-01,2005-03-10,5,4,4
RESP-000600,3615,2005-H1,2005-03-01,2005-03-11,4,4,4
RESP-000601,1283,2005-H1,2005-03-01,2005-03-11,5,4,4
RESP-000602,2745,2005-H1,2005-03-01,2005-03-03,4,4,4
RESP-000603,3660,2005-H1,2005-03-01,2005-03-07,5,5,4
RESP-000604,3487,2005-H1,2005-03-01,2005-03-06,4,4,4
RESP-000605,1247,2005-H1,2005-03-01,2005-03-08,4,5,4
RESP-000606,1987,2005-H1,2005-03-01,2005-03-01,4,4,4
RESP-000607,1052,2005-H1,2005-03-01,2005-03-09,5,4,4
RESP-000608,1837,2005-H1,2005-03-01,2005-03-13,4,4,4
RESP-000609,2144,2005-H1,2005-03-01,2005-03-08,4,4,4
RESP-000610,2949,2005-H1,2005-03-01,2005-03-10,4,5,3
RESP-000611,1756,2005-H1,2005-03-01,2005-03-11,4,4,4
RESP-000612,3060,2005-H1,2005-03-01,2005-03-07,3,4,4
RESP-000613,1220,2005-H1,2005-03-01,2005-03-05,5,4,4
RESP-000614,3862,2005-H1,2005-03-01,2005-03-14,3,3,4
RESP-000615,1689,2005-H1,2005-03-01,2005-03-06,4,4,4
RESP-000616,2947,2005-H1,2005-03-01,2005-03-14,4,4,4
RESP-000617,2322,2005-H1,2005-03-01,2005-03-14,4,3,3
RESP-000618,2237,2005-H1,2005-03-01,2005-03-06,3,3,3
RESP-000619,2622,2005-H1,2005-03-01,2005-03-04,4,5,3
RESP-000620,1540,2005-H1,2005-03-01,2005-03-09,4,5,5
RESP-000621,3793,2005-H1,2005-03-01,2005-03-07,4,4,4
RESP-000622,3374,2005-H1,2005-03-01,2005-03-04,4,3,4
RESP-000623,1981,2005-H1,2005-03-01,2005-03-12,3,3,3
RESP-000624,2952,2005-H1,2005-03-01,2005-03-12,3,4,3
RESP-000625,1184,2005-H1,2005-03-01,2005-03-03,5,4,4
RESP-000626,2351,2005-H1,2005-03-01,2005-03-09,4,3,3
RESP-000627,3507,2005-H1,2005-03-01,2005-03-08,4,4,4
RESP-000628,1983,2005-H1,2005-03-01,2005-03-08,4,4,3
RESP-000629,1469,2005-H2,2005-09-01,2005-09-04,4,3,4
RESP-000630,3713,2005-H2,2005-09-01,2005-09-13,4,4,4
RESP-000631,2395,2005-H2,2005-09-01,2005-09-12,4,4,5
RESP-000632,3487,2005-H2,2005-09-01,2005-09-12,5,4,4
RESP-000633,1500,2005-H2,2005-09-01,2005-09-12,5,5,4
RESP-000634,1837,2005-H2,2005-09-01,2005-09-06,3,4,4
RESP-000635,2622,2005-H2,2005-09-01,2005-09-14,4,5,4
RESP-000636,1493,2005-H2,2005-09-01,2005-09-14,4,4,3
RESP-000637,3374,2005-H2,2005-09-01,2005-09-13,4,3,4
RESP-000638,3615,2005-H2,2005-09-01,2005-09-10,4,4,4
RESP-000639,2807,2005-H2,2005-09-01,2005-09-02,3,4,3
RESP-000640,1564,2005-H2,2005-09-01,2005-09-07,4,4,4
RESP-000641,2722,2005-H2,2005-09-01,2005-09-10,5,4,4
RESP-000642,3435,2005-H2,2005-09-01,2005-09-04,5,5,4
RESP-000643,2437,2005-H2,2005-09-01,2005-09-10,4,4,4
RESP-000644,3830,2005-H2,2005-09-01,2005-09-10,4,4,4
RESP-000645,2993,2005-H2,2005-09-01,2005-09-03,4,5,4
RESP-000646,2498,2005-H2,2005-09-01,2005-09-12,3,4,4
RESP-000647,1220,2005-H2,2005-09-01,2005-09-11,4,3,4
RESP-000648,3757,2005-H2,2005-09-01,2005-09-11,4,4,3
RESP-000649,1328,2005-H2,2005-09-01,2005-09-13,4,4,4
RESP-000650,3339,2005-H2,2005-09-01,2005-09-02,5,4,4
RESP-000651,1656,2005-H2,2005-09-01,2005-09-05,5,4,4
RESP-000652,2238,2005-H2,2005-09-01,2005-09-01,4,4,4
RESP-000653,2968,2005-H2,2005-09-01,2005-09-08,4,5,3
RESP-000654,1540,2005-H2,2005-09-01,2005-09-11,4,5,4
RESP-000655,2745,2005-H2,2005-09-01,2005-09-03,4,4,5
RESP-000656,2809,2005-H2,2005-09-01,2005-09-08,5,4,4
RESP-000657,2103,2005-H2,2005-09-01,2005-09-14,4,4,3
RESP-000658,1570,2005-H2,2005-09-01,2005-09-13,4,4,4
RESP-000659,3082,2005-H2,2005-09-01,2005-09-02,4,4,4
RESP-000660,2351,2005-H2,2005-09-01,2005-09-04,4,3,3
RESP-000661,3078,2005-H2,2005-09-01,2005-09-06,4,4,4
RESP-000662,1726,2005-H2,2005-09-01,2005-09-11,3,4,3
RESP-000663,2271,2005-H2,2005-09-01,2005-09-05,3,3,3
RESP-000664,2394,2005-H2,2005-09-01,2005-09-14,4,3,4
RESP-000665,1550,2005-H2,2005-09-01,2005-09-02,5,4,4
RESP-000666,3822,2005-H2,2005-09-01,2005-09-04,4,4,3
RESP-000667,1083,2005-H2,2005-09-01,2005-09-04,5,4,4
RESP-000668,3748,2005-H2,2005-09-01,2005-09-01,4,4,3
RESP-000669,2093,2005-H2,2005-09-01,2005-09-07,4,3,3
RESP-000670,3325,2005-H2,2005-09-01,2005-09-02,3,3,4
RESP-000671,1720,2005-H2,2005-09-01,2005-09-14,4,4,5
RESP-000672,1717,2005-H2,2005-09-01,2005-09-10,3,4,4
RESP-000673,3843,2005-H2,2005-09-01,2005-09-12,4,4,4
RESP-000674,3532,2005-H2,2005-09-01,2005-09-08,4,4,3
RESP-000675,2309,2005-H2,2005-09-01,2005-09-04,5,5,3
RESP-000676,1939,2005-H2,2005-09-01,2005-09-13,4,5,4
RESP-000677,2908,2005-H2,2005-09-01,2005-09-05,4,4,4
RESP-000678,1555,2005-H2,2005-09-01,2005-09-11,5,5,4
RESP-000679,1771,2005-H2,2005-09-01,2005-09-07,4,4,3
RESP-000680,2683,2005-H2,2005-09-01,2005-09-06,4,4,4
RESP-000681,1534,2005-H2,2005-09-01,2005-09-07,5,5,3
RESP-000682,1575,2005-H2,2005-09-01,2005-09-14,4,4,4
RESP-000683,3652,2005-H2,2005-09-01,2005-09-10,4,3,4
RESP-000684,2542,2005-H2,2005-09-01,2005-09-14,4,4,3
RESP-000685,2785,2005-H2,2005-09-01,2005-09-01,4,4,4
RESP-000686,2335,2005-H2,2005-09-01,2005-09-09,4,4,4
RESP-000687,3793,2005-H2,2005-09-01,2005-09-05,4,4,4
RESP-000688,3855,2005-H2,2005-09-01,2005-09-01,4,4,4
RESP-000689,2952,2005-H2,2005-09-01,2005-09-08,4,4,3
RESP-000690,1593,2005-H2,2005-09-01,2005-09-01,5,5,4
RESP-000691,1813,2005-H2,2005-09-01,2005-09-10,4,4,4
RESP-000692,2886,2005-H2,2005-09-01,2005-09-04,5,4,4
RESP-000693,3033,2005-H2,2005-09-01,2005-09-13,5,4,4
RESP-000694,3599,2005-H2,2005-09-01,2005-09-08,4,4,3
RESP-000695,1338,2005-H2,2005-09-01,2005-09-11,4,4,4
RESP-000696,2113,2005-H2,2005-09-01,2005-09-06,4,3,4
RESP-000697,3801,2005-H2,2005-09-01,2005-09-03,4,4,4
RESP-000698,3397,2005-H2,2005-09-01,2005-09-04,5,5,5
RESP-000699,3389,2005-H2,2005-09-01,2005-09-09,4,4,4
RESP-000700,3035,2005-H2,2005-09-01,2005-09-14,5,5,4
RESP-000701,2164,2005-H2,2005-09-01,2005-09-01,4,4,4
RESP-000702,2506,2005-H2,2005-09-01,2005-09-06,4,4,4
RESP-000703,3456,2005-H2,2005-09-01,2005-09-05,4,4,4
RESP-000704,3790,2005-H2,2005-09-01,2005-09-07,4,4,4
RESP-000705,1211,2005-H2,2005-09-01,2005-09-07,4,3,4
RESP-000706,1922,2005-H2,2005-09-01,2005-09-08,4,3,4
RESP-000707,2483,2005-H2,2005-09-01,2005-09-11,4,4,4
RESP-000708,3394,2005-H2,2005-09-01,2005-09-02,4,4,4
RESP-000709,3191,2005-H2,2005-09-01,2005-09-11,4,4,3
RESP-000710,1404,2005-H2,2005-09-01,2005-09-06,5,4,4
RESP-000711,1203,2005-H2,2005-09-01,2005-09-06,4,5,4
RESP-000712,1983,2005-H2,2005-09-01,2005-09-12,4,4,4
RESP-000713,2947,2005-H2,2005-09-01,2005-09-09,5,4,4
RESP-000714,3290,2005-H2,2005-09-01,2005-09-13,5,5,4
RESP-000715,3417,2005-H2,2005-09-01,2005-09-07,3,4,4
RESP-000716,1756,2005-H2,2005-09-01,2005-09-08,4,4,5
RESP-000717,1987,2005-H2,2005-09-01,2005-09-02,4,4,4
RESP-000718,2406,2005-H2,2005-09-01,2005-09-06,4,3,4
RESP-000719,2824,2005-H2,2005-09-01,2005-09-07,4,4,3
RESP-000720,2836,2005-H2,2005-09-01,2005-09-04,5,4,4
RESP-000721,3986,2005-H2,2005-09-01,2005-09-03,4,5,4
RESP-000722,3002,2005-H2,2005-09-01,2005-09-11,5,4,3
RESP-000723,1718,2005-H2,2005-09-01,2005-09-05,4,4,4
RESP-000724,3259,2005-H2,2005-09-01,2005-09-13,4,3,4
RESP-000725,2741,2005-H2,2005-09-01,2005-09-10,4,4,5
RESP-000726,2275,2005-H2,2005-09-01,2005-09-14,4,4,5
RESP-000727,3060,2005-H2,2005-09-01,2005-09-13,4,4,4
RESP-000728,1031,2005-H2,2005-09-01,2005-09-02,5,4,5
RESP-000729,3382,2005-H2,2005-09-01,2005-09-14,5,5,4
RESP-000730,2304,2005-H2,2005-09-01,2005-09-07,5,5,4
RESP-000731,2996,2005-H2,2005-09-01,2005-09-07,5,4,3
RESP-000732,1899,2005-H2,2005-09-01,2005-09-13,5,5,4
RESP-000733,2987,2005-H2,2005-09-01,2005-09-12,4,5,4
RESP-000734,3566,2005-H2,2005-09-01,2005-09-10,4,4,4
RESP-000735,1650,2005-H2,2005-09-01,2005-09-02,3,4,4
RESP-000736,3137,2005-H2,2005-09-01,2005-09-05,4,3,4
RESP-000737,3626,2005-H2,2005-09-01,2005-09-02,4,4,4
RESP-000738,3694,2005-H2,2005-09-01,2005-09-08,4,4,4
RESP-000739,1497,2005-H2,2005-09-01,2005-09-06,4,5,4
RESP-000740,3764,2005-H2,2005-09-01,2005-09-12,4,4,4
RESP-000741,1582,2005-H2,2005-09-01,2005-09-09,4,3,3
RESP-000742,2440,2005-H2,2005-09-01,2005-09-02,4,5,4
RESP-000743,1787,2005-H2,2005-09-01,2005-09-04,4,4,3
RESP-000744,1046,2005-H2,2005-09-01,2005-09-05,4,5,4
RESP-000745,2131,2005-H2,2005-09-01,2005-09-14,3,4,4
RESP-000746,2386,2005-H2,2005-09-01,2005-09-14,3,3,2
RESP-000747,2823,2005-H2,2005-09-01,2005-09-01,3,4,3
RESP-000748,2489,2005-H2,2005-09-01,2005-09-07,4,5,4
RESP-000749,3743,2005-H2,2005-09-01,2005-09-05,5,5,4
RESP-000750,3724,2005-H2,2005-09-01,2005-09-03,4,4,3
RESP-000751,2166,2005-H2,2005-09-01,2005-09-14,4,4,5
RESP-000752,1283,2005-H2,2005-09-01,2005-09-10,5,4,4
RESP-000753,2028,2005-H2,2005-09-01,2005-09-07,4,4,4
RESP-000754,2804,2005-H2,2005-09-01,2005-09-01,3,4,4
RESP-000755,3539,2005-H2,2005-09-01,2005-09-02,4,4,4
RESP-000756,1529,2005-H2,2005-09-01,2005-09-02,4,4,4
RESP-000757,1981,2005-H2,2005-09-01,2005-09-02,3,4,3
RESP-000758,1528,2005-H2,2005-09-01,2005-09-12,5,4,4
RESP-000759,1699,2005-H2,2005-09-01,2005-09-01,4,4,4
RESP-000760,3983,2005-H2,2005-09-01,2005-09-07,4,4,3
RESP-000761,3368,2005-H2,2005-09-01,2005-09-09,5,5,4
RESP-000762,3862,2005-H2,2005-09-01,2005-09-03,3,3,3
RESP-000763,3099,2005-H2,2005-09-01,2005-09-03,4,5,4
RESP-000764,3272,2005-H2,2005-09-01,2005-09-12,4,4,4
RESP-000765,2588,2005-H2,2005-09-01,2005-09-05,4,4,3
RESP-000766,2949,2005-H2,2005-09-01,2005-09-09,4,5,3
RESP-000767,2939,2005-H2,2005-09-01,2005-09-13,4,4,4
RESP-000768,3660,2005-H2,2005-09-01,2005-09-03,4,5,4
RESP-000769,1843,2005-H2,2005-09-01,2005-09-14,4,4,3
RESP-000770,1373,2005-H2,2005-09-01,2005-09-03,4,4,4
RESP-000771,2049,2005-H2,2005-09-01,2005-09-13,4,4,4
RESP-000772,1197,2005-H2,2005-09-01,2005-09-13,3,4,4
